X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-85.273411,34.746325,19048,"LA FAYETTE, GA",2988,WM Supercenter,Retail,1,2625 NO. HWY 27,LA FAYETTE,WALKER,GA,30728-6975,2,Open,,Y,Y,2988,No,,No,Available
-121.943209,37.511389,19049,"FREMONT, CA",2989,Wal-Mart,Retail,1,44009 OSGOOD RD,FREMONT,ALAMEDA,CA,94539-6403,2,Open,,Y,Y,2989,Yes,Available,Yes,Available
-86.433491,36.948919,19050,BOWLING GREEN KY,299,WM Supercenter,Retail,1,150 WALTON AVE,BOWLING GREEN,WARREN,KY,42104-6361,5,Open,,Y,Y,299,No,Available,Yes,Available
-98.009732,43.684941,19051,"MITCHELL, SD",2990,WM Supercenter,Retail,1,1101 E SPRUCE ST,MITCHELL,DAVISON,SD,57301-4867,2,Open,,Y,Y,2990,No,,No,
-97.834461,30.522555,19052,"CEDAR PARK, TX",2991,WM Supercenter,Retail,1,201 WALTON WAY,CEDAR PARK,WILLIAMSON,TX,78613-7016,2,Open,,Y,Y,2991,Yes,Not Available,Yes,Not Available
-77.106849,42.155559,19053,"CORNING, NY",2992,WM Supercenter,Retail,1,3217 SILVERBACK LN,PAINTED POST,STEUBEN,NY,14870-8911,2,Open,,Y,Y,2992,No,,No,Available
-95.644452,29.613458,19054,"SUGAR LAND, TX",2993,WM Supercenter,Retail,1,345 HIGHWAY 6,SUGAR LAND,FORT BEND,TX,77478-4933,2,Open,,Y,Y,2993,No,Available,No,Not Available
-94.804202,39.736967,19055,"ST. JOSEPH (S), MO",2994,WM Supercenter,Retail,1,3022 S BELT HWY,SAINT JOSEPH,BUCHANAN,MO,64503-1547,2,Open,,Y,Y,2994,No,Not Available,No,Not Available
-96.748053,33.086997,19056,"PLANO (E), TX",2995,Neighborhood Market,Retail,1,8040 INDEPENDENCE PKWY,PLANO,COLLIN,TX,75025-4059,2,Open,,Y,Y,2995,No,,No,Available
-96.857858,32.995084,19057,"DALLAS (NW), TX",2996,WM Supercenter,Retail,1,18121 MARSH LN,DALLAS,DALLAS,TX,75287-5742,2,Open,,Y,Y,2996,No,,No,Not Available
-94.175171,36.073259,19058,WALMART ON CAMPUS - FAYETTEVILLE AR,2997,WM On Campus/RX Facilities,Retail,1,616 N GARLAND AVE STE 363,FAYETTEVILLE,WASHINGTON,AR,72701-3116,2,Open,,Y,Y,2997,No,,No,
-117.242268,34.047122,19059,Loma Linda CA,2998,Neighborhood Market,Retail,1,25755 BARTON RD,LOMA LINDA,SAN BERNARDINO,CA,92354-0001,2,Open,,Y,Y,2998,No,Not Available,Yes,Available
-83.456336,34.247784,19060,COMMERCE GA,3,WM Supercenter,Retail,1,30983 HIGHWAY 441 S,COMMERCE,JACKSON,GA,30529-6655,5,Open,,Y,Y,3,No,,Yes,Available
-89.992373,36.801185,19061,DEXTER MO,30,WM Supercenter,Retail,1,2025 W BUSINESS US HIGHWAY 60,DEXTER,STODDARD,MO,63841-2879,5,Open,,Y,Y,30,No,,No,Available
-85.765028,33.788222,19062,JACKSONVILLE AL,300,WM Supercenter,Retail,1,1625 PELHAM RD S,JACKSONVILLE,CALHOUN,AL,36265-3314,5,Open,,Y,Y,300,No,,No,Available
-87.747288,41.831043,19067,CHICAGO CICERO IL,3004,WM Supercenter,Retail,1,3320 SOUTH CICERO AVENUE,CICERO,COOK,IL,60804-0000,2,Open,,Y,Y,3004,Yes,Available,Yes,Available
-84.413627,33.755828,19071,ATLANTA VINE CITY GA,3008,WM Supercenter,Retail,1,835 MARTIN LUTHER KING JR DRIVE NW,ATLANTA,FULTON,GA,30314-3602,2,Open,,Y,Y,3008,No,Not Available,No,Not Available
-85.987298,34.012884,19073,GADSDEN AL,301,WM Supercenter,Retail,1,340 E MEIGHAN BLVD,GADSDEN,ETOWAH,AL,35903-1049,5,Open,,Y,Y,301,No,Available,No,Available
-80.120263,26.529283,19075,BOYNTON BEACH FL,3011,Neighborhood Market,Retail,1,9840 S MILITARY TRL STE G-1,BOYNTON BEACH,PALM BEACH,FL,33436-3201,2,Open,,Y,Y,3011,No,,No,
-82.730111,27.839946,19077,PINELLAS PARK 66TH FL,3013,Neighborhood Market,Retail,1,7500 66TH ST,PINELLAS PARK,PINELLAS,FL,33781-0000,2,Open,,Y,Y,3013,No,,No,
-96.825345,32.683745,19078,DALLAS S TX,3014,WM Supercenter,Retail,1,200 SHORT BLVD,DALLAS,DALLAS,TX,75232-0000,2,Open,,Y,Y,3014,No,,No,
-96.684475,32.759999,19079,PLEASANT GROVE TX,3015,Neighborhood Market,Retail,1,2827 S. BUCKNER BLVD,DALLAS,DALLAS,TX,75227-0000,2,Open,,Y,Y,3015,No,,Yes,
-86.919105,35.773041,19081,SPRING HILL TN,3017,WM Supercenter,Retail,1,4959 MAIN ST,SPRING HILL,WILLIAMSON,TN,37174-2727,2,Open,,Y,Y,3017,No,Available,No,Not Available
-104.781091,38.768632,19082,FOUNTAIN CO,3018,WM Supercenter,Retail,1,4425 VENETUCCI BOULEVARD,FOUNTAIN,EL PASO,CO,80906-4013,2,Open,,Y,Y,3018,No,Available,No,Available
-104.975044,39.854956,19083,THORNTON 88TH CO,3019,Neighborhood Market,Retail,1,850 E 88TH AVE,THORNTON,ADAMS,CO,80229-4999,2,Open,,Y,Y,3019,No,,Yes,
-89.283378,37.759656,19084,MURPHYSBORO IL,302,WM Supercenter,Retail,1,6495 COUNTRY CLUB RD,MURPHYSBORO,JACKSON,IL,62966-5202,5,Open,,Y,Y,302,No,,No,Available
-121.292465,38.004164,19087,STOCKTON MARCH LN CA,3022,Neighborhood Market,Retail,1,1189 E MARCH LN,STOCKTON,SAN JOAQUIN,CA,95210-3545,2,Open,,Y,Y,3022,No,,No,Available
-121.773005,37.313552,19088,SAN JOSE EVERGREEN CA,3023,Neighborhood Market,Retail,1,4055 EVERGREEN VILLAGE SQ STE 140,SAN JOSE,SANTA CLARA,CA,95135-1764,2,Open,,Y,Y,3023,No,,No,
-116.400709,33.727992,19091,PALM DESERT CA,3026,Neighborhood Market,Retail,1,72314 HIGHWAY 111,PALM DESERT,RIVERSIDE,CA,92260-2747,2,Open,,Y,Y,3026,No,,No,Available
-89.459127,34.746636,19095,HOLLY SPRINGS MS,303,WM Supercenter,Retail,1,950 MACKIE DR,HOLLY SPRINGS,MARSHALL,MS,38635-7406,5,Open,,Y,Y,303,No,,Yes,
-77.002202,38.958041,19101,WASHINGTON FT TOTTEN DC,3035,WM Supercenter,Retail,1,310 RIGGS ROAD NE,WASHINGTON,DISTRICT OF COLUMBIA,DC,20011-0000,2,Open,,Y,Y,3035,No,,Yes,
-86.888472,36.483683,19106,SPRINGFIELD TN,304,WM Supercenter,Retail,1,3360 TOM AUSTIN HWY,SPRINGFIELD,ROBERTSON,TN,37172-4516,5,Open,,Y,Y,304,Yes,Available,Yes,Available
-90.084715,30.472161,19109,COVINGTON LA,3042,Neighborhood Market,Retail,1,2800 N HWY 190,COVINGTON,ST. TAMMANY PARISH,LA,70433-9049,2,Open,,Y,Y,3042,No,Not Available,Yes,Not Available
-97.288509,32.913081,19110,FORT WORTH  TX,3043,Neighborhood Market,Retail,1,4536 HERITAGE TRACE PARKWAY,FORT WORTH,TARRANT,TX,76244-0000,2,Open,,Y,Y,3043,No,Available,Yes,Available
-97.283333,32.710781,19111,FORT WORTH SE TX,3044,WM Supercenter,Retail,1,2900 RENAISSANCE SQUARE,FORT WORTH,TARRANT,TX,76105-0000,2,Open,,Y,Y,3044,No,,No,Available
-120.976655,37.664518,19113,MODESTO ORANGE CA,3046,Neighborhood Market,Retail,1,1421 COFFEE RD,MODESTO,STANISLAUS,CA,95355-3170,2,Open,,Y,Y,3046,No,,No,
-120.847067,37.515648,19114,TURLOCK C CA,3047,Neighborhood Market,Retail,1,2480 GEER ROAD,TURLOCK,STANISLAUS,CA,95380-0000,2,Open,,Y,Y,3047,No,Available,No,Available
-110.842387,32.193033,19116,TUCSON KOLB AZ,3049,Neighborhood Market,Retail,1,2550 S. KOLB RD,TUCSON,PIMA,AZ,85710-8427,2,Open,,Y,Y,3049,No,,No,
-89.547284,32.725824,19117,CARTHAGE MS,305,WM Supercenter,Retail,1,905 HIGHWAY 16 W,CARTHAGE,LEAKE,MS,39051-4426,5,Open,,Y,Y,305,No,,No,
-122.828554,45.454952,19118,BEAVERTON MURRY OR,3050,Neighborhood Market,Retail,1,9055 SW MURRAY BLVD,BEAVERTON,WASHINGTON,OR,97008-7434,2,Open,,Y,Y,3050,No,Available,No,Available
-122.213784,47.914368,19121,EVERETT MALL WA,3053,WM Supercenter,Retail,1,1605 SE EVERETT MALL WAY,EVERETT,SNOHOMISH,WA,98208-2838,2,Open,,Y,Y,3053,No,,No,
-95.756244,36.165318,19123,CATOOSA OK,3055,WM Supercenter,Retail,1,19801 ROBSON RD,CATOOSA,ROGERS,OK,74015-0000,2,Open,,Y,Y,3055,No,Available,No,Available
-98.422094,29.801483,19124,BULVERDE TX,3056,WM Supercenter,Retail,1,305 SINGING OAKS,SPRING BRANCH,COMAL,TX,78070-0000,2,Open,,Y,Y,3056,No,,No,Available
-98.678566,29.559137,19125,HELOTES TX,3057,WM Supercenter,Retail,1,12550 LESLIE RD,HELOTES,BEXAR,TX,78023-4740,2,Open,,Y,Y,3057,No,,Yes,
-98.553419,29.458639,19126,SAN ANTONIO TX,3058,WM Supercenter,Retail,1,918 BANDERA RD,SAN ANTONIO,BEXAR,TX,78228-0000,2,Open,,Y,Y,3058,No,,No,
-90.073021,32.595986,19127,CANTON MS,3059,WM Supercenter,Retail,1,244 FEATHER LANE,CANTON,MADISON,MS,39046-0000,2,Open,,Y,Y,3059,No,,No,Available
-86.500541,34.341786,19128,ARAB AL,306,WM Supercenter,Retail,1,1450 NO. BRINDLEE MT,ARAB,MARSHALL,AL,35016-5431,5,Open,,Y,Y,306,Yes,Available,Yes,Available
-90.396381,32.876707,19129,YAZOO CITY MS,3060,WM Supercenter,Retail,1,2129 GRAND AVENUE,YAZOO CITY,YAZOO,MS,39194-0000,2,Open,,Y,Y,3060,No,,No,
-90.328063,38.580341,19130,SHREWSBURY MO,3061,WM Supercenter,Retail,1,7437 WATSON ROAD,SHREWSBURY,ST. LOUIS,MO,63119-0000,2,Open,,Y,Y,3061,No,Available,Yes,Available
-93.351152,37.203427,19131,SPRINGFIELD MO,3062,Neighborhood Market,Retail,1,3536 W MOUNT VERNON ST,SPRINGFIELD,GREENE,MO,65802-0000,2,Open,,Y,Y,3062,No,,No,
-82.550264,27.366733,19135,SARASOTA FL,3066,Neighborhood Market,Retail,1,3500 N TAMIAMI TRAIL,SARASOTA,SARASOTA,FL,34234-5358,2,Open,,Y,Y,3066,No,,No,
-84.194169,33.894795,19136,NORCROSS E GA,3067,WM Supercenter,Retail,1,4975 JIMMY CARTER BLVD,NORCROSS,GWINNETT,GA,30093-3535,2,Open,,Y,Y,3067,No,Available,Yes,Available
-84.463068,33.980911,19138,MARIETTA OLD CANTON GA,3069,Neighborhood Market,Retail,1,3101 ROSWELL ROAD,MARIETTA,COBB,GA,30062-0000,2,Open,,Y,Y,3069,No,,No,
-92.154478,32.508177,19139,W MONROE LA,307,WM Supercenter,Retail,1,1025 GLENWOOD DR,WEST MONROE,OUACHITA,LA,71291-5501,5,Open,,Y,Y,307,No,Available,No,Available
-84.269679,33.941891,19140,DUNWOODY PEELER GA,3070,Neighborhood Market,Retail,1,5025 WINTERS CHAPEL RD,DUNWOODY,GWINNETT,GA,30360-1700,2,Open,,Y,Y,3070,Yes,Available,Yes,Available
-84.218571,33.883869,19141,TUCKER PLEASANTDALE GA,3071,Neighborhood Market,Retail,1,3201 TUCKER NORCROSS RD,TUCKER,DEKALB,GA,30084-0000,2,Open,,Y,Y,3071,No,,No,
-84.034237,33.853041,19142,SNELLVILLE MCGEE GA,3072,Neighborhood Market,Retail,1,2912 W MAIN ST,SNELLVILLE,GWINNETT,GA,30078-3148,2,Open,,Y,Y,3072,Yes,Available,Yes,Available
-84.085578,33.922433,19144,LAWRENCEVILLE GA,3074,Neighborhood Market,Retail,1,3059 LAWRENCEVILLE HWY,LAWRENCEVILLE,GWINNETT,GA,30044-6426,2,Open,,Y,Y,3074,No,,No,
-85.667919,30.187622,19145,PANAMA CITY 23RD FL,3075,WM Supercenter,Retail,1,513 W 23RD ST,PANAMA CITY,BAY,FL,32405-3920,2,Open,,Y,Y,3075,No,Not Available,No,Not Available
-77.644932,38.818625,19147,HAYMARKET VA,3077,WM Supercenter,Retail,1,6530 TRADING SQ,HAYMARKET,PRINCE WILLIAM,VA,20169-0000,2,Open,,Y,Y,3077,No,Available,No,Available
-74.398916,40.458892,19148,EAST BRUNSWICK NJ,3078,WM Supercenter,Retail,1,290 STATE ROUTE 18,EAST BRUNSWICK,MIDDLESEX,NJ,08816-1995,2,Open,,Y,Y,3078,No,Not Available,No,Not Available
-86.047443,35.452765,19150,MANCHESTER TN,308,WM Supercenter,Retail,1,2518 HILLSBORO BLVD,MANCHESTER,COFFEE,TN,37355-6535,5,Open,,Y,Y,308,No,,No,Available
-121.369026,38.482677,19152,SACRAMENTO SE CA,3081,WM Supercenter,Retail,1,8915 GERBER ROAD,SACRAMENTO,SACRAMENTO,CA,95829-0000,2,Open,,Y,Y,3081,No,,Yes,Not Available
-104.758451,38.807568,19153,COLORADO SPRINGS CHELTON CO,3082,Neighborhood Market,Retail,1,1622 S ACADEMY BLVD,COLORADO SPRINGS,EL PASO,CO,80916-0000,2,Open,,Y,Y,3082,No,,No,
-104.746927,38.843065,19154,COLORADO SPRINGS PLATTE CO,3083,Neighborhood Market,Retail,1,665 N MURRAY BLVD,COLORADO SPRINGS,EL PASO,CO,80915-3405,2,Open,,Y,Y,3083,No,,No,
-117.066398,33.132003,19155,ESCONDIDO VALLEY CA,3084,Neighborhood Market,Retail,1,1266 EAST VALLEY PARKWAY,ESCONDIDO,SAN DIEGO,CA,92027-0000,2,Open,,Y,Y,3084,No,Available,Yes,Available
-119.179578,34.174567,19158,OXNARD CA,3087,Wal-Mart,Retail,1,2701 SAVIERS RD,OXNARD,VENTURA,CA,93033-4517,2,Open,,Y,Y,3087,No,,No,
-94.202157,45.550452,19159,ST CLOUD MN,3088,WM Supercenter,Retail,1,3601 2ND ST SOUTH,ST CLOUD,STEARNS,MN,56301-3762,2,Open,,Y,Y,3088,No,Not Available,Yes,Not Available
-92.095153,29.972959,19161,ABBEVILLE LA,309,WM Supercenter,Retail,1,3005 CHARITY STREET,ABBEVILLE,VERMILION PARISH,LA,70510-4140,5,Open,,Y,Y,309,No,Available,No,Not Available
-121.239575,38.784013,19162,ROCKLIN PACIFIC CA,3090,Neighborhood Market,Retail,1,5609 PACIFIC ST,ROCKLIN,PLACER,CA,95677-3174,2,Open,,Y,Y,3090,No,,No,Available
-116.402548,43.588914,19165,MERIDIAN S ID,3093,WM Supercenter,Retail,1,795 WEST OVERLAND ROAD,MERIDIAN,ADA,ID,83642-0000,2,Open,,Y,Y,3093,No,Available,Yes,Available
-116.276012,43.634413,19166,BOISE COLE ID,3094,Neighborhood Market,Retail,1,3233 N. COLE RD.,BOISE,ADA,ID,83704-0000,2,Open,,Y,Y,3094,No,,No,Available
-122.139487,47.609036,19170,BELLEVUE WA,3098,Neighborhood Market,Retail,1,15063 MAIN ST,BELLEVUE,KING,WA,98007-5225,2,Open,,Y,Y,3098,No,Available,No,Available
-118.038734,33.845716,19171,LA PALMA CA,3099,Neighborhood Market,Retail,1,5420 LAPALMA AVE,LA PALMA,ORANGE,CA,90623-0000,2,Open,,Y,Y,3099,No,,No,
-94.628209,35.094581,19172,POTEAU OK,31,WM Supercenter,Retail,1,3108 N BROADWAY ST,POTEAU,LE FLORE,OK,74953-5410,5,Open,,Y,Y,31,No,,Yes,Available
-92.364778,30.233261,19173,CROWLEY LA,310,WM Supercenter,Retail,1,729 ODD FELLOWS RD,CROWLEY,ACADIA,LA,70526-2216,5,Open,,Y,Y,310,No,Available,Yes,Available
-117.995071,33.833292,19175,ANAHEIM CA,3101,Neighborhood Market,Retail,1,121 N BEACH BLVD,ANAHEIM,ORANGE,CA,92801-0000,2,Open,,Y,Y,3101,No,,No,Available
-93.602237,45.572149,19176,PRINCETON MN,3102,WM Supercenter,Retail,1,300 21ST AVE N,PRINCETON,MILLE LACS,MN,55371-6271,2,Open,,Y,Y,3102,No,Available,No,Available
-97.554706,37.660782,19177,GODDARD KS,3103,WM Supercenter,Retail,1,18631 W KELLOGG DR,GODDARD,SEDGWICK,KS,67052-0000,2,Open,,Y,Y,3103,No,,No,
-80.132044,26.302965,19178,DEERFIELD BEACH FL,3104,Neighborhood Market,Retail,1,1101 S. MILITARY TRL,DEERFIELD BEACH,BROWARD,FL,33442-7645,2,Open,,Y,Y,3104,No,,No,
-98.554924,29.338511,19180,SAN ANTONIO CITY SOUTH TX,3106,WM Supercenter,Retail,1,8538 IH-35 SOUTH,SAN ANTONIO,BEXAR,TX,78211-0000,2,Open,,Y,Y,3106,No,Not Available,Yes,Available
-98.635415,29.668768,19181,SAN ANTONIO LEON SPRINGS TX,3107,WM Supercenter,Retail,1,24403 W INTERSTATE 10,SAN ANTONIO,BEXAR,TX,78257-0000,2,Open,,Y,Y,3107,Yes,Available,Yes,Available
-91.513084,29.814158,19184,FRANKLIN LA EF,311,Wal-Mart,Retail,1,200 NORTHWEST BLVD,FRANKLIN,ST. MARY,LA,70538-3120,2,Open,,Y,Y,311,No,Not Available,Yes,Not Available
-87.662897,41.756322,19185,CHICAGO ENGLEWOOD 76TH & ASHLAND IL,3110,Neighborhood Market,Retail,1,7535 S. ASHLAND AVE.,CHICAGO,COOK,IL,60620-0000,2,Open,,Y,Y,3110,No,,No,
-93.299425,37.134096,19186,SPRINGFIELD MO,3111,Neighborhood Market,Retail,1,545 EL CAMINO ALTO DR,SPRINGFIELD,GREENE,MO,65802-0000,2,Open,,Y,Y,3111,No,,No,
-98.356901,29.465049,19187,SAN ANTONIO FOSTER TX,3112,WM Supercenter,Retail,1,4096 N FOSTER RD,SAN ANTONIO,BEXAR,TX,78244-0000,2,Open,,Y,Y,3112,No,,Yes,
-71.023538,42.472131,19189,SAUGUS MA,3114,WM Supercenter,Retail,1,770 BROADWAY,SAUGUS,ESSEX,MA,01906-0000,2,Open,,Y,Y,3114,No,,No,
-84.289503,33.792331,19193,DECATUR  GA,3118,WM Supercenter,Retail,1,2525 N DECATUR RD,DECATUR,DEKALB,GA,30033-6126,2,Open,,Y,Y,3118,No,Available,No,Available
-85.866111,30.218056,19194,PANAMA CITY PIER PARK FL,3119,WM Supercenter,Retail,1,15495 PANAMA CITY BEACH PKWY,PANAMA CITY BEACH,BAY,FL,32413-0000,2,Open,,Y,Y,3119,No,,No,Available
-92.260969,30.687254,19195,VILLE PLATTE LA,312,WM Supercenter,Retail,1,891 E LASALLE ST,VILLE PLATTE,EVANGELINE,LA,70586-4001,5,Open,,Y,Y,312,Yes,Available,Yes,Available
-121.985514,37.390061,19199,SANTA CLARA MERCADO CA,3123,Neighborhood Market,Retail,1,3255 MISSION COLLEGE BLVD,SANTA CLARA,SANTA CLARA,CA,95054-0000,2,Open,,Y,Y,3123,No,,Yes,
-104.794045,39.625261,19202,CENTENNIAL SMOKY HILL CO,3126,Neighborhood Market,Retail,1,16746 E SMOKY HILL RD,CENTENNIAL,ARAPAHOE,CO,80015-2472,2,Open,,Y,Y,3126,No,,Yes,
-104.811404,39.786201,19203,DENVER CHAMBERS CO,3127,Neighborhood Market,Retail,1,5141 CHAMBERS RD,DENVER,DENVER,CO,80239-4231,2,Open,,Y,Y,3127,No,,No,
-104.888704,39.690304,19204,DENVER PARKER CO,3128,Neighborhood Market,Retail,1,1442 S PARKER RD,DENVER,DOUGLAS,CO,80231-2707,2,Open,,Y,Y,3128,No,,No,Available
-119.591927,33.973673,19205,EASTVALE CA - LND,3129,WM Supercenter,Retail,1,TBA 3129,EASTVALE,RIVERSIDE,CA,91752-0000,0,Open,N,Y,Y,3129,,,,
-90.521913,38.462157,19206,HIGH RIDGE MO,313,WM Supercenter,Retail,1,2700 RIDGE POINT DR,HIGH RIDGE,JEFFERSON,MO,63049-2201,5,Open,,Y,Y,313,No,Not Available,No,Not Available
-117.374239,34.122765,19208,RIALTO CA,3131,Neighborhood Market,Retail,1,300 WEST BASELINE RD,RIALTO,SAN BERNARDINO,CA,92376-0000,2,Open,,Y,Y,3131,No,,No,
-117.737497,34.088625,19209,POMONA ARROW AND TOWNE CA,3132,Neighborhood Market,Retail,1,778 E ARROW HWY,POMONA,LOS ANGELES,CA,91767-0000,2,Open,,Y,Y,3132,No,Not Available,No,Not Available
-117.949831,34.047167,19210,LA PUENTE CA,3133,Neighborhood Market,Retail,1,1425 N HACIENDA BLVD,LA PUENTE,LOS ANGELES,CA,91744-1133,2,Open,,Y,Y,3133,Yes,Available,No,Available
-97.332243,32.704628,19212,FORT WORTH TX,3135,Neighborhood Market,Retail,1,717 W. BERRY ST,FORT WORTH,TARRANT,TX,76110-3530,2,Open,,Y,Y,3135,No,,Yes,
-106.200828,31.679967,19213,HORIZON CITY TX,3136,WM Supercenter,Retail,1,13900 HORIZON BLVD,HORIZON CITY,EL PASO,TX,79928-0000,2,Open,,Y,Y,3136,No,Not Available,No,Not Available
-87.140019,35.963016,19214,FAIRVIEW TN,3137,WM Supercenter,Retail,1,7100 HOPGOOD RD,FAIRVIEW,WILLIAMSON,TN,37062-0000,2,Open,,Y,Y,3137,No,,No,Available
-119.112528,35.411874,19215,BAKERSFIELD CALLOWAY CA,3138,Neighborhood Market,Retail,1,5625 CALLOWAY DRIVE,BAKERSFIELD,KERN,CA,93312-0000,2,Open,,Y,Y,3138,No,,No,Available
-119.147611,35.370037,19216,BAKERSFIELD ALLEN CA,3139,Neighborhood Market,Retail,1,1249 ALLEN ROAD,BAKERSFIELD,KERN,CA,93312-0000,2,Open,,Y,Y,3139,No,,Yes,Available
-86.564582,35.136614,19217,FAYETTEVILLE TN,314,WM Supercenter,Retail,1,1224 HUNTSVILLE HWY,FAYETTEVILLE,LINCOLN,TN,37334-3618,5,Open,,Y,Y,314,No,,No,Available
-119.022288,35.434523,19218,BAKERSFIELD DAY CA,3140,Neighborhood Market,Retail,1,3111 NORTH CHESTER,BAKERSFIELD,KERN,CA,93308-0000,2,Open,,Y,Y,3140,No,Available,Yes,Available
-118.947601,35.353387,19219,BAKERSFIELD OSWELL CA,3141,Neighborhood Market,Retail,1,5037 EAST BRUNDAGE LANE,BAKERSFIELD,KERN,CA,93307-0000,2,Open,,Y,Y,3141,No,Available,Yes,
-110.807801,32.219825,19221,TUCSON CAMINO SECO AZ,3143,Neighborhood Market,Retail,1,8640 E BROADWAY BLVD,TUCSON,PIMA,AZ,85710-4014,2,Open,,Y,Y,3143,No,,Yes,
-122.625855,45.410479,19222,MILWAUKIE OR,3144,Neighborhood Market,Retail,1,15600 SE MCLOUGHLIN BLVD,MILWAUKIE,CLACKAMAS,OR,97267-3857,2,Open,,Y,Y,3144,No,Not Available,No,Not Available
-122.640847,45.636374,19223,VANCOUVER GRAND WA,3145,Neighborhood Market,Retail,1,2201 GRAND BLVD,VANCOUVER,CLARK,WA,98661-0000,2,Open,,Y,Y,3145,No,,Yes,
-123.258833,44.586931,19224,CORVALLIS OR,3146,Neighborhood Market,Retail,1,1840 NW 9TH ST,CORVALLIS,BENTON,OR,97330-2143,2,Open,,Y,Y,3146,No,,No,
-118.707742,34.275753,19225,SIMI VALLEY TAPO CA,3147,Neighborhood Market,Retail,1,2204 TAPO STREET,SIMI VALLEY,VENTURA,CA,93063-0000,2,Open,,Y,Y,3147,No,,No,
-157.862004,21.309762,19227,HONOLULU DOWNTOWN HI,3149,Wal-Mart,Retail,1,1032 FORT STREET MALL,HONOLULU,HONOLULU,HI,96813-0000,2,Open,,Y,Y,3149,,,,
-86.446599,33.971218,19228,ONEONTA AL,315,WM Supercenter,Retail,1,2453 2ND AVE E,ONEONTA,BLOUNT,AL,35121-2791,5,Open,,Y,Y,315,No,,No,
-95.868901,41.279969,19229,COUNCIL BLUFFS IA,3150,WM Supercenter,Retail,1,1800 N. 16TH ST.,COUNCIL BLUFFS,POTTAWATTAMIE,IA,51501-0000,2,Open,,Y,Y,3150,No,Not Available,Yes,Not Available
-95.991455,41.302118,19230,OMAHA 50TH & AMES NE,3151,WM Supercenter,Retail,1,5018 AMES AVE,OMAHA,DOUGLAS,NE,68104-0000,2,Open,,Y,Y,3151,No,,No,
-96.051373,41.280985,19231,OMAHA 90TH & LAKE NE,3152,Neighborhood Market,Retail,1,2451 NORTH 90TH STREET,OMAHA,DOUGLAS,NE,68134-0000,2,Open,,Y,Y,3152,No,,No,
-96.176505,41.191935,19232,OMAHA 168TH ST & HARRISON ST NE,3153,Neighborhood Market,Retail,1,6710 S 167TH ST,OMAHA,DOUGLAS,NE,68135-5421,2,Open,,Y,Y,3153,No,,No,Available
-95.942778,41.116275,19233,BELLEVUE CAPEHEART RD & SCARBOROUGH NE,3154,Neighborhood Market,Retail,1,2109 TOWNE CENTER DR,BELLEVUE,SARPY,NE,68123-0000,2,Open,,Y,Y,3154,No,,Yes,
-97.242388,37.532798,19234,DERBY KS,3155,Neighborhood Market,Retail,1,1106 S. ROCK RD,DERBY,SEDGWICK,KS,67037-0000,2,Open,,Y,Y,3155,No,,No,
-76.403591,37.036737,19235,HAMPTON MERCURY VA,3156,Neighborhood Market,Retail,1,117 MARKETPLACE DRIVE,HAMPTON,HAMPTON CITY,VA,23666-0000,2,Open,,Y,Y,3156,No,Not Available,No,Not Available
-76.465113,37.061613,19236,NEWPORT NEWS HARPERSVILLE VA,3157,Neighborhood Market,Retail,1,11214 JEFFERSON AVE,NEWPORT NEWS,NEWPORT NEWS,VA,23601-2207,2,Open,,Y,Y,3157,No,,No,
-74.062491,40.862646,19238,TETERBORO NJ,3159,WM Supercenter,Retail,1,1 TETERBORO LANDING DRIVE,TETERBORO,BERGEN,NJ,07608-0000,2,Open,,Y,Y,3159,No,,No,
-86.093617,33.993761,19239,ATTALLA AL,316,WM Supercenter,Retail,1,973 GILBERT FERRY RD SE,ATTALLA,ETOWAH,AL,35954-3339,5,Open,,Y,Y,316,No,Available,No,Available
-82.734239,27.757231,19241,SOUTH PASEDENA FL,3161,Neighborhood Market,Retail,1,6850 GULFPORT BLVD S,PASADENA,PINELLAS,FL,33707-0000,2,Open,,Y,Y,3161,No,,No,
-81.374947,28.511893,19242,ORLANDO MICHIGAN FL,3162,Neighborhood Market,Retail,1,2715 S ORANGE AVE,ORLANDO,ORANGE,FL,32806-5403,2,Open,,Y,Y,3162,No,Available,No,Available
-80.204358,26.007577,19243,HOLLYWOOD FL,3163,WM Supercenter,Retail,1,301 S STATE ROAD 7,HOLLYWOOD,BROWARD,FL,33023-0000,2,Open,,Y,Y,3163,No,Available,Yes,
-94.209149,36.373679,19244,BENTONVILLE AR,3164,Neighborhood Market,Retail,1,205 N. MAIN STREET,BENTONVILLE,BENTON,AR,72712-0000,2,Open,,Y,Y,3164,No,,Yes,Available
-87.606801,41.808846,19246,Chicago Kenwood IL,3166,Neighborhood Market,Retail,1,4720 S. COTTAGE GROVE AVENUE,CHICAGO,COOK,IL,60653-0000,2,Open,,Y,Y,3166,No,,No,
